"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USC00427516","ST. GEORGE, UT US","1998-11-09","0.77",,"52","34"
"USC00427516","ST. GEORGE, UT US","1998-11-10","0.00",,"52","29"
"USC00427516","ST. GEORGE, UT US","1998-11-11","0.26",,"49","39"
"USC00427516","ST. GEORGE, UT US","1998-11-12","0.02",,"61","36"
"USC00427516","ST. GEORGE, UT US","1998-11-13","0.00",,"62","33"
"USC00427516","ST. GEORGE, UT US","1998-11-14","0.00",,"66","34"
"USC00427516","ST. GEORGE, UT US","1998-11-15","0.00",,"68","36"
"USC00427516","ST. GEORGE, UT US","1998-11-16","0.00",,"66","36"
"USC00427516","ST. GEORGE, UT US","1998-11-17","0.00",,"70","38"
"USC00427516","ST. GEORGE, UT US","1998-11-18","0.00",,"68","36"
"USC00427516","ST. GEORGE, UT US","1998-11-19","0.00",,"65","34"
"USC00427516","ST. GEORGE, UT US","1998-11-20","0.00",,"63","30"
"USC00427516","ST. GEORGE, UT US","1998-11-21","0.00",,"63","30"
"USC00427516","ST. GEORGE, UT US","1998-11-22","0.00",,"61","31"
"USC00427516","ST. GEORGE, UT US","1998-11-23","0.00",,"68","34"
"USC00427516","ST. GEORGE, UT US","1998-11-24","0.00",,"69","38"
"USC00427516","ST. GEORGE, UT US","1998-11-25","0.00",,"66","35"
"USC00427516","ST. GEORGE, UT US","1998-11-26","0.00",,"67","34"
"USC00427516","ST. GEORGE, UT US","1998-11-27","0.00",,"66","34"
"USC00427516","ST. GEORGE, UT US","1998-11-28","0.01",,"63","48"
"USC00427516","ST. GEORGE, UT US","1998-11-29","0.09",,"60","46"
"USC00427516","ST. GEORGE, UT US","1998-11-30","0.00",,"66","35"
"USC00427516","ST. GEORGE, UT US","1998-12-01","0.00",,"68","35"
"USC00427516","ST. GEORGE, UT US","1998-12-02","0.00",,"67","35"
"USC00427516","ST. GEORGE, UT US","1998-12-03","0.00",,"65","36"
"USC00427516","ST. GEORGE, UT US","1998-12-04","0.00",,"63","48"
"USC00427516","ST. GEORGE, UT US","1998-12-05","0.00",,"54","38"
"USC00427516","ST. GEORGE, UT US","1998-12-06","0.00",,"50","31"
"USC00427516","ST. GEORGE, UT US","1998-12-07","0.00",,"50","25"
"USC00427516","ST. GEORGE, UT US","1998-12-08","0.00",,"49","25"
"USC00427516","ST. GEORGE, UT US","1998-12-09","0.00",,"50","31"
"USC00427516","ST. GEORGE, UT US","1998-12-10","0.00",,"52","25"
"USC00427516","ST. GEORGE, UT US","1998-12-11","0.00",,"53","24"
"USC00427516","ST. GEORGE, UT US","1998-12-12","0.00",,"57","26"
"USC00427516","ST. GEORGE, UT US","1998-12-13","0.00",,"62","26"
"USC00427516","ST. GEORGE, UT US","1998-12-14","0.00",,"66","33"
"USC00427516","ST. GEORGE, UT US","1998-12-15","0.00",,"67","36"
"USC00427516","ST. GEORGE, UT US","1998-12-16","0.00",,"67","34"
"USC00427516","ST. GEORGE, UT US","1998-12-17","0.00",,"65","33"
"USC00427516","ST. GEORGE, UT US","1998-12-18","0.00",,"64","29"
"USC00427516","ST. GEORGE, UT US","1998-12-19","0.00",,"60","34"
"USC00427516","ST. GEORGE, UT US","1998-12-20","0.00",,"57","44"
"USC00427516","ST. GEORGE, UT US","1998-12-21","0.00",,"52","24"
"USC00427516","ST. GEORGE, UT US","1998-12-22","0.00",,"40","15"
"USC00427516","ST. GEORGE, UT US","1998-12-23","0.00",,"41","17"
"USC00427516","ST. GEORGE, UT US","1998-12-24","0.00",,"42","14"
"USC00427516","ST. GEORGE, UT US","1998-12-25","0.00",,"51","20"
"USC00427516","ST. GEORGE, UT US","1998-12-26","0.00",,"50","23"
"USC00427516","ST. GEORGE, UT US","1998-12-27","0.00",,"50","24"
"USC00427516","ST. GEORGE, UT US","1998-12-28","0.00",,"58","25"
"USC00427516","ST. GEORGE, UT US","1998-12-29","0.00",,"61","27"
"USC00427516","ST. GEORGE, UT US","1998-12-30","0.00",,"57","28"
"USC00427516","ST. GEORGE, UT US","1998-12-31","0.00",,"64","33"
"USC00427516","ST. GEORGE, UT US","1999-01-01","0.00",,"65","36"
"USC00427516","ST. GEORGE, UT US","1999-01-02","0.00",,"64","27"
"USC00427516","ST. GEORGE, UT US","1999-01-03","0.00",,"60","34"
"USC00427516","ST. GEORGE, UT US","1999-01-04","0.00",,"59","25"
"USC00427516","ST. GEORGE, UT US","1999-01-05","0.00",,"56","23"
"USC00427516","ST. GEORGE, UT US","1999-01-06","0.00",,"61","26"
"USC00427516","ST. GEORGE, UT US","1999-01-07","0.00",,"63","28"
"USC00427516","ST. GEORGE, UT US","1999-01-08","0.00",,"60","30"
"USC00427516","ST. GEORGE, UT US","1999-01-09","0.00",,"58","26"
"USC00427516","ST. GEORGE, UT US","1999-01-10","0.00",,"61","27"
"USC00427516","ST. GEORGE, UT US","1999-01-11","0.00",,"62","28"
"USC00427516","ST. GEORGE, UT US","1999-01-12","0.00",,"63","31"
"USC00427516","ST. GEORGE, UT US","1999-01-13","0.00",,"61","29"
"USC00427516","ST. GEORGE, UT US","1999-01-14","0.00",,"60","28"
"USC00427516","ST. GEORGE, UT US","1999-01-15","0.00",,"57","28"
"USC00427516","ST. GEORGE, UT US","1999-01-16","0.00",,"63","29"
"USC00427516","ST. GEORGE, UT US","1999-01-17","0.00",,"62","35"
"USC00427516","ST. GEORGE, UT US","1999-01-18","0.00",,"58","33"
"USC00427516","ST. GEORGE, UT US","1999-01-19","0.00",,"58","33"
"USC00427516","ST. GEORGE, UT US","1999-01-20","0.00",,"64","37"
"USC00427516","ST. GEORGE, UT US","1999-01-21","0.00",,"63","47"
"USC00427516","ST. GEORGE, UT US","1999-01-22","0.00",,"57","29"
"USC00427516","ST. GEORGE, UT US","1999-01-23","0.00",,"60","26"
"USC00427516","ST. GEORGE, UT US","1999-01-24","0.00",,"63","48"
"USC00427516","ST. GEORGE, UT US","1999-01-25","0.00",,"63","41"
"USC00427516","ST. GEORGE, UT US","1999-01-26","0.08",,"60","38"
"USC00427516","ST. GEORGE, UT US","1999-01-27","0.26",,"50","35"
"USC00427516","ST. GEORGE, UT US","1999-01-28","0.00",,"51","27"
"USC00427516","ST. GEORGE, UT US","1999-01-29","0.00",,"57","26"
"USC00427516","ST. GEORGE, UT US","1999-01-30","0.00",,"61","27"
"USC00427516","ST. GEORGE, UT US","1999-01-31","0.00",,"63","36"
"USC00427516","ST. GEORGE, UT US","1999-02-01","0.00",,"60","34"
"USC00427516","ST. GEORGE, UT US","1999-02-02","0.00",,"59","28"
"USC00427516","ST. GEORGE, UT US","1999-02-03","0.00",,"64","30"
"USC00427516","ST. GEORGE, UT US","1999-02-04","0.00",,"63","34"
"USC00427516","ST. GEORGE, UT US","1999-02-05","0.33",,"52","40"
"USC00427516","ST. GEORGE, UT US","1999-02-06","0.00",,"52","40"
"USC00427516","ST. GEORGE, UT US","1999-02-07","0.00",,"54","38"
"USC00427516","ST. GEORGE, UT US","1999-02-08","0.00",,"57","45"
"USC00427516","ST. GEORGE, UT US","1999-02-09","0.00",,"67","39"
"USC00427516","ST. GEORGE, UT US","1999-02-10","0.16",,"44","35"
"USC00427516","ST. GEORGE, UT US","1999-02-11","0.00",,"46","24"
"USC00427516","ST. GEORGE, UT US","1999-02-12","0.00",,"61","23"
"USC00427516","ST. GEORGE, UT US","1999-02-13","0.00",,"66","27"
"USC00427516","ST. GEORGE, UT US","1999-02-14","0.00",,"67","38"
"USC00427516","ST. GEORGE, UT US","1999-02-15","0.00",,"65","40"
"USC00427516","ST. GEORGE, UT US","1999-02-16","0.00",,"63","37"
"USC00427516","ST. GEORGE, UT US","1999-02-17","0.00",,"67","35"
"USC00427516","ST. GEORGE, UT US","1999-02-18","0.00",,"65","34"
"USC00427516","ST. GEORGE, UT US","1999-02-19","0.00",,"65","36"
"USC00427516","ST. GEORGE, UT US","1999-02-20","0.00",,"60","33"
"USC00427516","ST. GEORGE, UT US","1999-02-21","0.00",,"64","44"
"USC00427516","ST. GEORGE, UT US","1999-02-22","0.00",,"62","33"
"USC00427516","ST. GEORGE, UT US","1999-02-23","0.00",,"67","30"
"USC00427516","ST. GEORGE, UT US","1999-02-24","0.00",,"73","32"
"USC00427516","ST. GEORGE, UT US","1999-02-25","0.00",,"71","38"
"USC00427516","ST. GEORGE, UT US","1999-02-26","0.00",,"69","36"
"USC00427516","ST. GEORGE, UT US","1999-02-27","0.00",,"69","37"
"USC00427516","ST. GEORGE, UT US","1999-02-28","0.00",,"73","36"
"USC00427516","ST. GEORGE, UT US","1999-03-01","0.00",,"78","37"
"USC00427516","ST. GEORGE, UT US","1999-03-02","0.00",,"76","41"
"USC00427516","ST. GEORGE, UT US","1999-03-03","0.00",,"76","38"
"USC00427516","ST. GEORGE, UT US","1999-03-04","0.00",,"75","46"
"USC00427516","ST. GEORGE, UT US","1999-03-05","0.00",,"70","38"
"USC00427516","ST. GEORGE, UT US","1999-03-06","0.00",,"72","36"
"USC00427516","ST. GEORGE, UT US","1999-03-07","0.00",,"70","43"
"USC00427516","ST. GEORGE, UT US","1999-03-08","0.12",,"61","34"
"USC00427516","ST. GEORGE, UT US","1999-03-09","0.00",,"62","45"
"USC00427516","ST. GEORGE, UT US","1999-03-10","0.00",,"67","35"
"USC00427516","ST. GEORGE, UT US","1999-03-11","0.01",,"63","45"
"USC00427516","ST. GEORGE, UT US","1999-03-12","0.00",,"65","38"
"USC00427516","ST. GEORGE, UT US","1999-03-13","0.00",,"73","35"
"USC00427516","ST. GEORGE, UT US","1999-03-14","0.00",,"72","38"
"USC00427516","ST. GEORGE, UT US","1999-03-15","0.00",,"80","37"
"USC00427516","ST. GEORGE, UT US","1999-03-16","0.00",,"77","40"
"USC00427516","ST. GEORGE, UT US","1999-03-17","0.00",,"75","41"
"USC00427516","ST. GEORGE, UT US","1999-03-18","0.00",,"75","42"
"USC00427516","ST. GEORGE, UT US","1999-03-19","0.00",,"76","41"
"USC00427516","ST. GEORGE, UT US","1999-03-20","0.00",,"83","45"
"USC00427516","ST. GEORGE, UT US","1999-03-21","0.00",,"80","46"
"USC00427516","ST. GEORGE, UT US","1999-03-22","0.00",,"75","38"
"USC00427516","ST. GEORGE, UT US","1999-03-23","0.00",,"72","44"
"USC00427516","ST. GEORGE, UT US","1999-03-24","0.00",,"80","40"
"USC00427516","ST. GEORGE, UT US","1999-03-25","0.00",,"78","44"
"USC00427516","ST. GEORGE, UT US","1999-03-26","0.00",,"79","47"
"USC00427516","ST. GEORGE, UT US","1999-03-27","0.00",,"77","49"
"USC00427516","ST. GEORGE, UT US","1999-03-28","0.00",,"75","45"
"USC00427516","ST. GEORGE, UT US","1999-03-29","0.00",,"80","41"
"USC00427516","ST. GEORGE, UT US","1999-03-30","0.00",,"79","55"
"USC00427516","ST. GEORGE, UT US","1999-03-31","0.00",,"77","55"
"USC00427516","ST. GEORGE, UT US","1999-04-01","0.00",,"55","30"
"USC00427516","ST. GEORGE, UT US","1999-04-02","0.00",,"57","29"
"USC00427516","ST. GEORGE, UT US","1999-04-03","0.00",,"52","32"
"USC00427516","ST. GEORGE, UT US","1999-04-04","0.14",,"60","37"
"USC00427516","ST. GEORGE, UT US","1999-04-05","0.00",,"63","37"
"USC00427516","ST. GEORGE, UT US","1999-04-06","0.00",,"67","46"
"USC00427516","ST. GEORGE, UT US","1999-04-07","0.02",,"66","42"
"USC00427516","ST. GEORGE, UT US","1999-04-08","0.00",,"65","32"
"USC00427516","ST. GEORGE, UT US","1999-04-09","0.03",,"63","32"
"USC00427516","ST. GEORGE, UT US","1999-04-10","0.00",,"64","32"
"USC00427516","ST. GEORGE, UT US","1999-04-11","0.00",,"70","37"
"USC00427516","ST. GEORGE, UT US","1999-04-12","0.00",,"73","52"
"USC00427516","ST. GEORGE, UT US","1999-04-13","0.00",,"82","49"
"USC00427516","ST. GEORGE, UT US","1999-04-14","0.00",,"81","55"
"USC00427516","ST. GEORGE, UT US","1999-04-15","0.00",,"76","41"
"USC00427516","ST. GEORGE, UT US","1999-04-16","0.00",,"80","41"
"USC00427516","ST. GEORGE, UT US","1999-04-17","0.00",,"83","42"
"USC00427516","ST. GEORGE, UT US","1999-04-18","0.00",,"88","47"
"USC00427516","ST. GEORGE, UT US","1999-04-19","0.00",,"89","47"
"USC00427516","ST. GEORGE, UT US","1999-04-20","0.00",,"87","51"
"USC00427516","ST. GEORGE, UT US","1999-04-21","0.00",,"82","54"
"USC00427516","ST. GEORGE, UT US","1999-04-22","0.00",,"76","52"
"USC00427516","ST. GEORGE, UT US","1999-04-23","0.26",,"60","44"
"USC00427516","ST. GEORGE, UT US","1999-04-24","0.30",,"60","46"
"USC00427516","ST. GEORGE, UT US","1999-04-25","0.00",,"66","47"
"USC00427516","ST. GEORGE, UT US","1999-04-26","0.00",,"82","44"
"USC00427516","ST. GEORGE, UT US","1999-04-27","0.00",,"79","55"
"USC00427516","ST. GEORGE, UT US","1999-04-28","0.00",,"76","57"
"USC00427516","ST. GEORGE, UT US","1999-04-29","0.01",,"74","46"
"USC00427516","ST. GEORGE, UT US","1999-04-30","0.09",,"58","43"
"USC00427516","ST. GEORGE, UT US","1999-05-01","0.00",,"71","40"
"USC00427516","ST. GEORGE, UT US","1999-05-02","0.00",,"75","46"
"USC00427516","ST. GEORGE, UT US","1999-05-03","0.04",,"72","51"
"USC00427516","ST. GEORGE, UT US","1999-05-04","0.06",,"70","43"
"USC00427516","ST. GEORGE, UT US","1999-05-05","0.00",,"76","45"
"USC00427516","ST. GEORGE, UT US","1999-05-06","0.00",,"82","47"
"USC00427516","ST. GEORGE, UT US","1999-05-07","0.00",,"90","52"
"USC00427516","ST. GEORGE, UT US","1999-05-08","0.00",,"88","56"
"USC00427516","ST. GEORGE, UT US","1999-05-09","0.00",,"85","55"
"USC00427516","ST. GEORGE, UT US","1999-05-10","0.00",,"79","50"
"USC00427516","ST. GEORGE, UT US","1999-05-11","0.00",,"81","53"
"USC00427516","ST. GEORGE, UT US","1999-05-12","0.00",,"91","55"
"USC00427516","ST. GEORGE, UT US","1999-05-13","0.00",,"89","69"
"USC00427516","ST. GEORGE, UT US","1999-05-14","0.00",,"88","56"
"USC00427516","ST. GEORGE, UT US","1999-05-15","0.00",,"82","57"
"USC00427516","ST. GEORGE, UT US","1999-05-16","0.00",,"78","51"
"USC00427516","ST. GEORGE, UT US","1999-05-17","0.00",,"88","50"
"USC00427516","ST. GEORGE, UT US","1999-05-18","0.00",,"91","53"
"USC00427516","ST. GEORGE, UT US","1999-05-19","0.00",,"90","54"
"USC00427516","ST. GEORGE, UT US","1999-05-20","0.00",,"92","55"
"USC00427516","ST. GEORGE, UT US","1999-05-21","0.00",,"97","60"
"USC00427516","ST. GEORGE, UT US","1999-05-22","0.00",,"97","59"
"USC00427516","ST. GEORGE, UT US","1999-05-23","0.00",,"96","57"
"USC00427516","ST. GEORGE, UT US","1999-05-24","0.00",,"94","60"
"USC00427516","ST. GEORGE, UT US","1999-05-25","0.00",,"88","59"
"USC00427516","ST. GEORGE, UT US","1999-05-26","0.00",,"95","60"
"USC00427516","ST. GEORGE, UT US","1999-05-27","0.00",,"96","65"
"USC00427516","ST. GEORGE, UT US","1999-05-28","0.02",,"95","66"
"USC00427516","ST. GEORGE, UT US","1999-05-29","0.00",,"93","67"
"USC00427516","ST. GEORGE, UT US","1999-05-30","0.00",,"92","61"
"USC00427516","ST. GEORGE, UT US","1999-05-31","0.00",,"90","61"
"USC00427516","ST. GEORGE, UT US","1999-06-01","0.00",,"90","59"
"USC00427516","ST. GEORGE, UT US","1999-06-02","0.75",,"85","54"
"USC00427516","ST. GEORGE, UT US","1999-06-03","0.00",,"74","54"
"USC00427516","ST. GEORGE, UT US","1999-06-04","0.32",,"72","43"
"USC00427516","ST. GEORGE, UT US","1999-06-05","0.27",,"75","47"
"USC00427516","ST. GEORGE, UT US","1999-06-06","0.00",,"89","56"
"USC00427516","ST. GEORGE, UT US","1999-06-07","0.00",,"90","60"
"USC00427516","ST. GEORGE, UT US","1999-06-08","0.00",,"89","58"
"USC00427516","ST. GEORGE, UT US","1999-06-09","0.00",,"92","59"
"USC00427516","ST. GEORGE, UT US","1999-06-10","0.00",,"90","60"
"USC00427516","ST. GEORGE, UT US","1999-06-11","0.00",,"95","60"
"USC00427516","ST. GEORGE, UT US","1999-06-12","0.00",,"99","64"
"USC00427516","ST. GEORGE, UT US","1999-06-13","0.00",,"101","66"
"USC00427516","ST. GEORGE, UT US","1999-06-14","0.00",,"101","67"
"USC00427516","ST. GEORGE, UT US","1999-06-15","0.00",,"102","69"
"USC00427516","ST. GEORGE, UT US","1999-06-16","0.00",,"100","76"
"USC00427516","ST. GEORGE, UT US","1999-06-17","0.00",,"99","71"
"USC00427516","ST. GEORGE, UT US","1999-06-18","0.00",,"100","69"
"USC00427516","ST. GEORGE, UT US","1999-06-19","0.00",,"102","66"
"USC00427516","ST. GEORGE, UT US","1999-06-20","0.00",,"103","66"
"USC00427516","ST. GEORGE, UT US","1999-06-21","0.00",,"102","71"
"USC00427516","ST. GEORGE, UT US","1999-06-22","0.00",,"100","67"
"USC00427516","ST. GEORGE, UT US","1999-06-23","0.00",,"101","65"
"USC00427516","ST. GEORGE, UT US","1999-06-24","0.00",,"101","68"
"USC00427516","ST. GEORGE, UT US","1999-06-25","0.00",,"101","68"
"USC00427516","ST. GEORGE, UT US","1999-06-26","0.00",,"101","68"
"USC00427516","ST. GEORGE, UT US","1999-06-27","0.00",,"102","67"
"USC00427516","ST. GEORGE, UT US","1999-06-28","0.00",,"103","66"
"USC00427516","ST. GEORGE, UT US","1999-06-29","0.00",,"104","71"
"USC00427516","ST. GEORGE, UT US","1999-06-30","0.00",,"106","72"
"USC00427516","ST. GEORGE, UT US","1999-07-01","0.00",,"108","76"
"USC00427516","ST. GEORGE, UT US","1999-07-02","0.00",,"106","80"
"USC00427516","ST. GEORGE, UT US","1999-07-03","0.00",,"105","78"
"USC00427516","ST. GEORGE, UT US","1999-07-04","0.00",,"103","77"
"USC00427516","ST. GEORGE, UT US","1999-07-05","0.00",,"107","69"
"USC00427516","ST. GEORGE, UT US","1999-07-06","0.00",,"109","74"
"USC00427516","ST. GEORGE, UT US","1999-07-07","0.00",,"108","84"
"USC00427516","ST. GEORGE, UT US","1999-07-08","0.60",,"89","69"
"USC00427516","ST. GEORGE, UT US","1999-07-09","0.01",,"97","73"
"USC00427516","ST. GEORGE, UT US","1999-07-10","0.10",,"90","72"
"USC00427516","ST. GEORGE, UT US","1999-07-11","0.00",,"89","72"
"USC00427516","ST. GEORGE, UT US","1999-07-12","0.00",,"92","71"
"USC00427516","ST. GEORGE, UT US","1999-07-13","0.11",,"91","72"
"USC00427516","ST. GEORGE, UT US","1999-07-14","0.10",,"91","71"
"USC00427516","ST. GEORGE, UT US","1999-07-15","0.02",,"97","68"
"USC00427516","ST. GEORGE, UT US","1999-07-16","0.32",,"95","64"
"USC00427516","ST. GEORGE, UT US","1999-07-17","0.00",,"99","68"
"USC00427516","ST. GEORGE, UT US","1999-07-18","0.00",,"98","66"
"USC00427516","ST. GEORGE, UT US","1999-07-19","0.00",,"98","74"
"USC00427516","ST. GEORGE, UT US","1999-07-20","0.00",,"100","70"
"USC00427516","ST. GEORGE, UT US","1999-07-21","0.00",,"101","70"
"USC00427516","ST. GEORGE, UT US","1999-07-22","0.00",,"102","71"
"USC00427516","ST. GEORGE, UT US","1999-07-23","0.00",,"104","70"
"USC00427516","ST. GEORGE, UT US","1999-07-24","0.00",,"102","71"
"USC00427516","ST. GEORGE, UT US","1999-07-25","0.00",,"101","70"
"USC00427516","ST. GEORGE, UT US","1999-07-26","0.00",,"100","73"
"USC00427516","ST. GEORGE, UT US","1999-07-27","0.00",,"102","76"
"USC00427516","ST. GEORGE, UT US","1999-07-28","0.00",,"98","74"
"USC00427516","ST. GEORGE, UT US","1999-07-29","0.00",,"93","70"
"USC00427516","ST. GEORGE, UT US","1999-07-30","0.28",,"91","67"
"USC00427516","ST. GEORGE, UT US","1999-07-31","0.00",,"100","64"
"USC00427516","ST. GEORGE, UT US","1999-08-01","0.00",,"104","70"
"USC00427516","ST. GEORGE, UT US","1999-08-02","0.00",,"103","71"
"USC00427516","ST. GEORGE, UT US","1999-08-03","0.00",,"102","73"
"USC00427516","ST. GEORGE, UT US","1999-08-04","0.00",,"100","71"
"USC00427516","ST. GEORGE, UT US","1999-08-05","0.00",,"99","73"
"USC00427516","ST. GEORGE, UT US","1999-08-06","0.10",,"99","72"
"USC00427516","ST. GEORGE, UT US","1999-08-07","0.00",,"99","71"
"USC00427516","ST. GEORGE, UT US","1999-08-08","0.00",,"101","65"
"USC00427516","ST. GEORGE, UT US","1999-08-09","0.00",,"102","63"
"USC00427516","ST. GEORGE, UT US","1999-08-10","0.09",,"100","70"
"USC00427516","ST. GEORGE, UT US","1999-08-11","0.14",,"93","62"
"USC00427516","ST. GEORGE, UT US","1999-08-12","0.00",,"98","62"
"USC00427516","ST. GEORGE, UT US","1999-08-13","0.00",,"102","63"
"USC00427516","ST. GEORGE, UT US","1999-08-14","0.00",,"100","68"
"USC00427516","ST. GEORGE, UT US","1999-08-15","0.00",,"99","74"
"USC00427516","ST. GEORGE, UT US","1999-08-16","0.00",,"100","72"
"USC00427516","ST. GEORGE, UT US","1999-08-17","0.00",,"101","72"
"USC00427516","ST. GEORGE, UT US","1999-08-18","0.00",,"103","72"
"USC00427516","ST. GEORGE, UT US","1999-08-19","0.00",,"100","73"
"USC00427516","ST. GEORGE, UT US","1999-08-20","0.00",,"97","76"
"USC00427516","ST. GEORGE, UT US","1999-08-21","0.00",,"101","72"
"USC00427516","ST. GEORGE, UT US","1999-08-22","0.00",,"103","74"
"USC00427516","ST. GEORGE, UT US","1999-08-23","0.00",,"102","73"
"USC00427516","ST. GEORGE, UT US","1999-08-24","0.00",,"102","73"
"USC00427516","ST. GEORGE, UT US","1999-08-25","0.00",,"104","72"
"USC00427516","ST. GEORGE, UT US","1999-08-26","0.00",,"104","71"
"USC00427516","ST. GEORGE, UT US","1999-08-27","0.01",,"105","74"
"USC00427516","ST. GEORGE, UT US","1999-08-28","0.00",,"103","75"
"USC00427516","ST. GEORGE, UT US","1999-08-29","0.00",,"104","74"
"USC00427516","ST. GEORGE, UT US","1999-08-30","0.08",,"103","77"
"USC00427516","ST. GEORGE, UT US","1999-08-31","0.00",,"96","69"
"USC00427516","ST. GEORGE, UT US","1999-09-01","0.00",,"95","71"
"USC00427516","ST. GEORGE, UT US","1999-09-02","0.00",,"93","68"
"USC00427516","ST. GEORGE, UT US","1999-09-03","0.00",,"90","61"
"USC00427516","ST. GEORGE, UT US","1999-09-04","0.00",,"93","61"
"USC00427516","ST. GEORGE, UT US","1999-09-05","0.00",,"101","60"
"USC00427516","ST. GEORGE, UT US","1999-09-06","0.00",,"100","66"
"USC00427516","ST. GEORGE, UT US","1999-09-07","0.00",,"102","60"
"USC00427516","ST. GEORGE, UT US","1999-09-08","0.00",,"103","64"
"USC00427516","ST. GEORGE, UT US","1999-09-09","0.00",,"101","68"
"USC00427516","ST. GEORGE, UT US","1999-09-10","0.00",,"98","64"
"USC00427516","ST. GEORGE, UT US","1999-09-11","0.00",,"95","66"
"USC00427516","ST. GEORGE, UT US","1999-09-12","0.00",,"96","67"
"USC00427516","ST. GEORGE, UT US","1999-09-13","0.00",,"99","66"
"USC00427516","ST. GEORGE, UT US","1999-09-14","0.01",,"95","70"
"USC00427516","ST. GEORGE, UT US","1999-09-15","0.00",,"93","65"
"USC00427516","ST. GEORGE, UT US","1999-09-16","0.00",,"95","66"
"USC00427516","ST. GEORGE, UT US","1999-09-17","0.00",,"96","63"
"USC00427516","ST. GEORGE, UT US","1999-09-18","0.00",,"92","65"
"USC00427516","ST. GEORGE, UT US","1999-09-19","0.13",,"89","62"
"USC00427516","ST. GEORGE, UT US","1999-09-20","0.00",,"92","58"
"USC00427516","ST. GEORGE, UT US","1999-09-21","0.00",,"96","58"
"USC00427516","ST. GEORGE, UT US","1999-09-22","0.00",,"94","63"
"USC00427516","ST. GEORGE, UT US","1999-09-23","0.09",,"88","64"
"USC00427516","ST. GEORGE, UT US","1999-09-24","0.00",,"90","62"
"USC00427516","ST. GEORGE, UT US","1999-09-25","0.00",,"95","62"
"USC00427516","ST. GEORGE, UT US","1999-09-26","0.00",,"97","61"
"USC00427516","ST. GEORGE, UT US","1999-09-27","0.00",,"95","59"
"USC00427516","ST. GEORGE, UT US","1999-09-28","0.00",,"87","51"
