"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00427516","ST. GEORGE, UT US","2015-09-09",,"99","66","68"
"USC00427516","ST. GEORGE, UT US","2015-09-10",,"100","66","69"
"USC00427516","ST. GEORGE, UT US","2015-09-11",,"101","65","66"
"USC00427516","ST. GEORGE, UT US","2015-09-12",,"103","63","64"
"USC00427516","ST. GEORGE, UT US","2015-09-13",,"102","64","73"
"USC00427516","ST. GEORGE, UT US","2015-09-14",,"97","65","70"
"USC00427516","ST. GEORGE, UT US","2015-09-15",,"86","65","71"
"USC00427516","ST. GEORGE, UT US","2015-09-16",,"82","62","65"
"USC00427516","ST. GEORGE, UT US","2015-09-17",,"86","58","58"
"USC00427516","ST. GEORGE, UT US","2015-09-18",,"86","58","60"
"USC00427516","ST. GEORGE, UT US","2015-09-19",,"89","58","59"
"USC00427516","ST. GEORGE, UT US","2015-09-20",,"93","57","60"
"USC00427516","ST. GEORGE, UT US","2015-09-21",,"93","58","58"
"USC00427516","ST. GEORGE, UT US","2015-09-22",,"98","58","67"
"USC00427516","ST. GEORGE, UT US","2015-09-23",,"92","65","74"
"USC00427516","ST. GEORGE, UT US","2015-09-24",,"96","63","63"
"USC00427516","ST. GEORGE, UT US","2015-09-25",,"101","63","64"
"USC00427516","ST. GEORGE, UT US","2015-09-26",,"100","64","66"
"USC00427516","ST. GEORGE, UT US","2015-09-27",,"96","63","63"
"USC00427516","ST. GEORGE, UT US","2015-09-28",,"96","63","67"
"USC00427516","ST. GEORGE, UT US","2015-09-29",,"97","63","64"
"USC00427516","ST. GEORGE, UT US","2015-09-30",,"97","64","66"
"USC00427516","ST. GEORGE, UT US","2015-10-01",,"96","62","64"
"USC00427516","ST. GEORGE, UT US","2015-10-02",,"94","63","66"
"USC00427516","ST. GEORGE, UT US","2015-10-03",,"83","57","58"
"USC00427516","ST. GEORGE, UT US","2015-10-04",,"83","58","59"
"USC00427516","ST. GEORGE, UT US","2015-10-05",,"86","57","79"
"USC00427516","ST. GEORGE, UT US","2015-10-06",,"79","53","54"
"USC00427516","ST. GEORGE, UT US","2015-10-07",,"69","52","52"
"USC00427516","ST. GEORGE, UT US","2015-10-08",,"82","52","58"
"USC00427516","ST. GEORGE, UT US","2015-10-09",,"88","58","60"
"USC00427516","ST. GEORGE, UT US","2015-10-10",,"91","60","61"
"USC00427516","ST. GEORGE, UT US","2015-10-11",,"90","60","60"
"USC00427516","ST. GEORGE, UT US","2015-10-12",,"90","59","59"
"USC00427516","ST. GEORGE, UT US","2015-10-13",,"94","55","55"
"USC00427516","ST. GEORGE, UT US","2015-10-14",,"94","55","59"
"USC00427516","ST. GEORGE, UT US","2015-10-15",,"94","58","59"
"USC00427516","ST. GEORGE, UT US","2015-10-16",,"93","58","58"
"USC00427516","ST. GEORGE, UT US","2015-10-17",,"86","58","64"
"USC00427516","ST. GEORGE, UT US","2015-10-18",,"80","59","60"
"USC00427516","ST. GEORGE, UT US","2015-10-19",,"69","54","55"
"USC00427516","ST. GEORGE, UT US","2015-10-20",,"73","54","59"
"USC00427516","ST. GEORGE, UT US","2015-10-21",,"74","58","59"
"USC00427516","ST. GEORGE, UT US","2015-10-22",,"75","51","51"
"USC00427516","ST. GEORGE, UT US","2015-10-23",,"75","51","52"
"USC00427516","ST. GEORGE, UT US","2015-10-24",,"77","49","49"
"USC00427516","ST. GEORGE, UT US","2015-10-25",,"77","49","51"
"USC00427516","ST. GEORGE, UT US","2015-10-26",,"74","51","53"
"USC00427516","ST. GEORGE, UT US","2015-10-27",,"80","46","47"
"USC00427516","ST. GEORGE, UT US","2015-10-28",,"76","46","54"
"USC00427516","ST. GEORGE, UT US","2015-10-29",,"72","54","54"
"USC00427516","ST. GEORGE, UT US","2015-10-30",,"68","46","46"
"USC00427516","ST. GEORGE, UT US","2015-10-31",,"70","45","46"
"USC00427516","ST. GEORGE, UT US","2015-11-01",,"75","44","46"
"USC00427516","ST. GEORGE, UT US","2015-11-02",,"77","45","46"
"USC00427516","ST. GEORGE, UT US","2015-11-03",,"79","46","53"
"USC00427516","ST. GEORGE, UT US","2015-11-04",,"64","40","45"
"USC00427516","ST. GEORGE, UT US","2015-11-05",,"50","36","36"
"USC00427516","ST. GEORGE, UT US","2015-11-06",,"55","32","34"
"USC00427516","ST. GEORGE, UT US","2015-11-07",,"62","34","38"
"USC00427516","ST. GEORGE, UT US","2015-11-08",,"65","36","37"
"USC00427516","ST. GEORGE, UT US","2015-11-09",,"69","36","42"
"USC00427516","ST. GEORGE, UT US","2015-11-10",,"71","42","50"
"USC00427516","ST. GEORGE, UT US","2015-11-11",,"55","36","37"
"USC00427516","ST. GEORGE, UT US","2015-11-12",,"60","30","31"
"USC00427516","ST. GEORGE, UT US","2015-11-13",,"62","31","33"
"USC00427516","ST. GEORGE, UT US","2015-11-14",,"67","32","32"
"USC00427516","ST. GEORGE, UT US","2015-11-15",,"70","32","37"
"USC00427516","ST. GEORGE, UT US","2015-11-16",,"60","35","41"
"USC00427516","ST. GEORGE, UT US","2015-11-17",,"49","32","34"
"USC00427516","ST. GEORGE, UT US","2015-11-18",,"54","32","33"
"USC00427516","ST. GEORGE, UT US","2015-11-19",,"60","33","34"
"USC00427516","ST. GEORGE, UT US","2015-11-20",,"63","34","36"
"USC00427516","ST. GEORGE, UT US","2015-11-21",,"66","33","34"
"USC00427516","ST. GEORGE, UT US","2015-11-22",,"64","30","30"
"USC00427516","ST. GEORGE, UT US","2015-11-23",,"64","30","31"
"USC00427516","ST. GEORGE, UT US","2015-11-24",,"63","31","32"
"USC00427516","ST. GEORGE, UT US","2015-11-25",,"67","32","43"
"USC00427516","ST. GEORGE, UT US","2015-11-26",,"60","35","35"
"USC00427516","ST. GEORGE, UT US","2015-11-27",,"54","33","34"
"USC00427516","ST. GEORGE, UT US","2015-11-28",,"48","24","24"
"USC00427516","ST. GEORGE, UT US","2015-11-29",,"47","23","23"
"USC00427516","ST. GEORGE, UT US","2015-11-30",,"47","21","22"
"USC00427516","ST. GEORGE, UT US","2015-12-01",,"47","22","22"
"USC00427516","ST. GEORGE, UT US","2015-12-02",,"48","22","24"
"USC00427516","ST. GEORGE, UT US","2015-12-03",,"55","24","29"
"USC00427516","ST. GEORGE, UT US","2015-12-04",,"56","29","33"
"USC00427516","ST. GEORGE, UT US","2015-12-05",,"59","28","29"
"USC00427516","ST. GEORGE, UT US","2015-12-06",,"59","28","38"
"USC00427516","ST. GEORGE, UT US","2015-12-07",,"62","30","31"
"USC00427516","ST. GEORGE, UT US","2015-12-08",,"59","28","39"
"USC00427516","ST. GEORGE, UT US","2015-12-09",,"59","31","37"
"USC00427516","ST. GEORGE, UT US","2015-12-10",,"56","34","36"
"USC00427516","ST. GEORGE, UT US","2015-12-11",,"57","35","47"
"USC00427516","ST. GEORGE, UT US","2015-12-12",,"48","32","32"
"USC00427516","ST. GEORGE, UT US","2015-12-13",,"53","28","29"
"USC00427516","ST. GEORGE, UT US","2015-12-14",,"49","29","36"
"USC00427516","ST. GEORGE, UT US","2015-12-15",,"47","29","31"
"USC00427516","ST. GEORGE, UT US","2015-12-16",,"47","25","25"
"USC00427516","ST. GEORGE, UT US","2015-12-17",,"45","24","25"
"USC00427516","ST. GEORGE, UT US","2015-12-18",,"47","24","27"
"USC00427516","ST. GEORGE, UT US","2015-12-19",,"54","26","30"
"USC00427516","ST. GEORGE, UT US","2015-12-20",,"61","30","40"
"USC00427516","ST. GEORGE, UT US","2015-12-21",,"48","31","34"
"USC00427516","ST. GEORGE, UT US","2015-12-22",,"48","31","41"
"USC00427516","ST. GEORGE, UT US","2015-12-23",,"43","37","37"
"USC00427516","ST. GEORGE, UT US","2015-12-24",,"56","32","35"
"USC00427516","ST. GEORGE, UT US","2015-12-25",,"49","33","35"
"USC00427516","ST. GEORGE, UT US","2015-12-26",,"45","28","29"
"USC00427516","ST. GEORGE, UT US","2015-12-27",,"45","20","21"
"USC00427516","ST. GEORGE, UT US","2015-12-28",,"41","20","25"
"USC00427516","ST. GEORGE, UT US","2015-12-29",,"47","23","23"
"USC00427516","ST. GEORGE, UT US","2015-12-30",,"45","21","22"
"USC00427516","ST. GEORGE, UT US","2015-12-31",,"45","21","23"
"USC00427516","ST. GEORGE, UT US","2016-01-01",,"45","18","19"
"USC00427516","ST. GEORGE, UT US","2016-01-02",,"45","19","31"
"USC00427516","ST. GEORGE, UT US","2016-01-03",,"51","30","31"
"USC00427516","ST. GEORGE, UT US","2016-01-04",,"50","30","41"
"USC00427516","ST. GEORGE, UT US","2016-01-05",,"50","40","41"
"USC00427516","ST. GEORGE, UT US","2016-01-06",,"46","41","41"
"USC00427516","ST. GEORGE, UT US","2016-01-07",,"47","36","37"
"USC00427516","ST. GEORGE, UT US","2016-01-08",,"42","35","36"
"USC00427516","ST. GEORGE, UT US","2016-01-09",,"48","29","29"
"USC00427516","ST. GEORGE, UT US","2016-01-10",,"46","29","32"
"USC00427516","ST. GEORGE, UT US","2016-01-11",,"49","27","27"
"USC00427516","ST. GEORGE, UT US","2016-01-12",,"49","24","26"
"USC00427516","ST. GEORGE, UT US","2016-01-13",,"49","24","26"
"USC00427516","ST. GEORGE, UT US","2016-01-14",,"53","24","27"
"USC00427516","ST. GEORGE, UT US","2016-01-15",,"57","27","34"
"USC00427516","ST. GEORGE, UT US","2016-01-16",,"51","31","33"
"USC00427516","ST. GEORGE, UT US","2016-01-17",,"49","27","28"
"USC00427516","ST. GEORGE, UT US","2016-01-18",,"54","28","35"
"USC00427516","ST. GEORGE, UT US","2016-01-19",,"55","32","33"
"USC00427516","ST. GEORGE, UT US","2016-01-20",,"49","33","39"
"USC00427516","ST. GEORGE, UT US","2016-01-21",,"59","31","31"
"USC00427516","ST. GEORGE, UT US","2016-01-22",,"57","31","32"
"USC00427516","ST. GEORGE, UT US","2016-01-23",,"59","32","37"
"USC00427516","ST. GEORGE, UT US","2016-01-24",,"54","37","45"
"USC00427516","ST. GEORGE, UT US","2016-01-25",,"58","30","30"
"USC00427516","ST. GEORGE, UT US","2016-01-26",,"55","27","28"
"USC00427516","ST. GEORGE, UT US","2016-01-27",,"54","27","27"
"USC00427516","ST. GEORGE, UT US","2016-01-28",,"56","27","30"
"USC00427516","ST. GEORGE, UT US","2016-01-29",,"60","30","37"
"USC00427516","ST. GEORGE, UT US","2016-01-30",,"60","35","38"
"USC00427516","ST. GEORGE, UT US","2016-01-31",,"63","37","41"
"USC00427516","ST. GEORGE, UT US","2016-02-01",,"50","33","34"
"USC00427516","ST. GEORGE, UT US","2016-02-02",,"50","24","25"
"USC00427516","ST. GEORGE, UT US","2016-02-03",,"43","20","21"
"USC00427516","ST. GEORGE, UT US","2016-02-04",,"44","21","25"
"USC00427516","ST. GEORGE, UT US","2016-02-05",,"50","25","28"
"USC00427516","ST. GEORGE, UT US","2016-02-06",,"58","25","30"
"USC00427516","ST. GEORGE, UT US","2016-02-07",,"59","27","31"
"USC00427516","ST. GEORGE, UT US","2016-02-08",,"64","31","33"
"USC00427516","ST. GEORGE, UT US","2016-02-09",,"66","31","33"
"USC00427516","ST. GEORGE, UT US","2016-02-10",,"66","33","33"
"USC00427516","ST. GEORGE, UT US","2016-02-11",,"68","33","36"
"USC00427516","ST. GEORGE, UT US","2016-02-12",,"69","34","34"
"USC00427516","ST. GEORGE, UT US","2016-02-13",,"72","34","35"
"USC00427516","ST. GEORGE, UT US","2016-02-14",,"68","35","37"
"USC00427516","ST. GEORGE, UT US","2016-02-15",,"68","37","40"
"USC00427516","ST. GEORGE, UT US","2016-02-16",,"70","39","40"
"USC00427516","ST. GEORGE, UT US","2016-02-17",,"73","39","42"
"USC00427516","ST. GEORGE, UT US","2016-02-18",,"76","39","56"
"USC00427516","ST. GEORGE, UT US","2016-02-19",,"69","39","40"
"USC00427516","ST. GEORGE, UT US","2016-02-20",,"71","38","39"
"USC00427516","ST. GEORGE, UT US","2016-02-21",,"73","39","40"
"USC00427516","ST. GEORGE, UT US","2016-02-22",,"66","39","39"
"USC00427516","ST. GEORGE, UT US","2016-02-23",,"71","38","48"
"USC00427516","ST. GEORGE, UT US","2016-02-24",,"60","33","34"
"USC00427516","ST. GEORGE, UT US","2016-02-25",,"65","34","37"
"USC00427516","ST. GEORGE, UT US","2016-02-26",,"72","37","40"
"USC00427516","ST. GEORGE, UT US","2016-02-27",,"76","40","45"
"USC00427516","ST. GEORGE, UT US","2016-02-28",,"78","42","47"
"USC00427516","ST. GEORGE, UT US","2016-02-29",,"76","43","45"
"USC00427516","ST. GEORGE, UT US","2016-03-01",,"78","44","44"
"USC00427516","ST. GEORGE, UT US","2016-03-02",,"76","42","45"
"USC00427516","ST. GEORGE, UT US","2016-03-03",,"79","45","47"
"USC00427516","ST. GEORGE, UT US","2016-03-04",,"76","44","48"
"USC00427516","ST. GEORGE, UT US","2016-03-05",,"78","46","50"
"USC00427516","ST. GEORGE, UT US","2016-03-06",,"75","50","56"
"USC00427516","ST. GEORGE, UT US","2016-03-07",,"63","34","38"
"USC00427516","ST. GEORGE, UT US","2016-03-08",,"59","38","40"
"USC00427516","ST. GEORGE, UT US","2016-03-09",,"67","40","47"
"USC00427516","ST. GEORGE, UT US","2016-03-10",,"71","41","45"
"USC00427516","ST. GEORGE, UT US","2016-03-11",,"78","45","49"
"USC00427516","ST. GEORGE, UT US","2016-03-12",,"78","43","44"
"USC00427516","ST. GEORGE, UT US","2016-03-13",,"61","43","44"
"USC00427516","ST. GEORGE, UT US","2016-03-14",,"67","38","44"
"USC00427516","ST. GEORGE, UT US","2016-03-15",,"67","42","43"
"USC00427516","ST. GEORGE, UT US","2016-03-16",,"70","42","42"
"USC00427516","ST. GEORGE, UT US","2016-03-17",,"72","39","39"
"USC00427516","ST. GEORGE, UT US","2016-03-18",,"77","39","47"
"USC00427516","ST. GEORGE, UT US","2016-03-19",,"78","42","43"
"USC00427516","ST. GEORGE, UT US","2016-03-20",,"77","42","48"
"USC00427516","ST. GEORGE, UT US","2016-03-21",,"82","42","47"
"USC00427516","ST. GEORGE, UT US","2016-03-22",,"80","47","58"
"USC00427516","ST. GEORGE, UT US","2016-03-23",,"65","40","43"
"USC00427516","ST. GEORGE, UT US","2016-03-24",,"65","37","38"
"USC00427516","ST. GEORGE, UT US","2016-03-25",,"71","38","41"
"USC00427516","ST. GEORGE, UT US","2016-03-26",,"74","41","49"
"USC00427516","ST. GEORGE, UT US","2016-03-27",,"65","39","41"
"USC00427516","ST. GEORGE, UT US","2016-03-28",,"71","41","46"
"USC00427516","ST. GEORGE, UT US","2016-03-29",,"72","42","42"
"USC00427516","ST. GEORGE, UT US","2016-03-30",,"55","36","37"
"USC00427516","ST. GEORGE, UT US","2016-03-31",,"60","35","42"
"USC00427516","ST. GEORGE, UT US","2016-04-01",,"72","42","45"
"USC00427516","ST. GEORGE, UT US","2016-04-02",,"73","45","45"
"USC00427516","ST. GEORGE, UT US","2016-04-03",,"77","42","45"
"USC00427516","ST. GEORGE, UT US","2016-04-04",,"82","45","48"
"USC00427516","ST. GEORGE, UT US","2016-04-05",,"80","46","47"
"USC00427516","ST. GEORGE, UT US","2016-04-06",,"83","47","51"
"USC00427516","ST. GEORGE, UT US","2016-04-07",,"81","49","51"
"USC00427516","ST. GEORGE, UT US","2016-04-08",,"87","51","60"
"USC00427516","ST. GEORGE, UT US","2016-04-09",,"73","53","60"
"USC00427516","ST. GEORGE, UT US","2016-04-10",,"60","48","51"
"USC00427516","ST. GEORGE, UT US","2016-04-11",,"69","46","49"
"USC00427516","ST. GEORGE, UT US","2016-04-12",,"71","48","48"
"USC00427516","ST. GEORGE, UT US","2016-04-13",,"77","48","50"
"USC00427516","ST. GEORGE, UT US","2016-04-14",,"78","50",
"USC00427516","ST. GEORGE, UT US","2016-04-15",,"76","53","53"
"USC00427516","ST. GEORGE, UT US","2016-04-16",,"62","46","50"
"USC00427516","ST. GEORGE, UT US","2016-04-17",,"71","47","53"
"USC00427516","ST. GEORGE, UT US","2016-04-18",,"74","46","52"
"USC00427516","ST. GEORGE, UT US","2016-04-19",,"78","45","49"
"USC00427516","ST. GEORGE, UT US","2016-04-20",,"82","48","51"
"USC00427516","ST. GEORGE, UT US","2016-04-21",,"86","51","55"
"USC00427516","ST. GEORGE, UT US","2016-04-22",,"88","51","58"
"USC00427516","ST. GEORGE, UT US","2016-04-23",,"87","56","57"
"USC00427516","ST. GEORGE, UT US","2016-04-24",,"76","49","58"
"USC00427516","ST. GEORGE, UT US","2016-04-25",,"77","54","58"
"USC00427516","ST. GEORGE, UT US","2016-04-26",,"60","45","49"
"USC00427516","ST. GEORGE, UT US","2016-04-27",,"69","49","52"
"USC00427516","ST. GEORGE, UT US","2016-04-28",,"67","46","47"
"USC00427516","ST. GEORGE, UT US","2016-04-29",,"65","45","49"
"USC00427516","ST. GEORGE, UT US","2016-04-30",,"68","47","48"
"USC00427516","ST. GEORGE, UT US","2016-05-01",,"66","45","53"
"USC00427516","ST. GEORGE, UT US","2016-05-02",,"73","47","51"
"USC00427516","ST. GEORGE, UT US","2016-05-03",,"76","48","51"
"USC00427516","ST. GEORGE, UT US","2016-05-04",,"84","51","60"
"USC00427516","ST. GEORGE, UT US","2016-05-05",,"90","58","61"
"USC00427516","ST. GEORGE, UT US","2016-05-06",,"88","59","61"
"USC00427516","ST. GEORGE, UT US","2016-05-07",,"75","52","54"
"USC00427516","ST. GEORGE, UT US","2016-05-08",,"75","49","52"
"USC00427516","ST. GEORGE, UT US","2016-05-09",,"70","52","55"
"USC00427516","ST. GEORGE, UT US","2016-05-10",,"84","55","62"
"USC00427516","ST. GEORGE, UT US","2016-05-11",,"81","56","58"
"USC00427516","ST. GEORGE, UT US","2016-05-12",,"83","52","60"
"USC00427516","ST. GEORGE, UT US","2016-05-13",,"91","56","65"
"USC00427516","ST. GEORGE, UT US","2016-05-14",,"95","61","64"
"USC00427516","ST. GEORGE, UT US","2016-05-15",,"93","64","71"
"USC00427516","ST. GEORGE, UT US","2016-05-16",,"85","63","63"
"USC00427516","ST. GEORGE, UT US","2016-05-17",,"80","55","60"
"USC00427516","ST. GEORGE, UT US","2016-05-18",,"82","55","56"
"USC00427516","ST. GEORGE, UT US","2016-05-19",,"83","56","63"
"USC00427516","ST. GEORGE, UT US","2016-05-20",,"89","63","72"
"USC00427516","ST. GEORGE, UT US","2016-05-21",,"84","62","63"
"USC00427516","ST. GEORGE, UT US","2016-05-22",,"84","49","56"
"USC00427516","ST. GEORGE, UT US","2016-05-23",,"78","50","57"
"USC00427516","ST. GEORGE, UT US","2016-05-24",,"82","52","61"
"USC00427516","ST. GEORGE, UT US","2016-05-25",,"78","50","59"
"USC00427516","ST. GEORGE, UT US","2016-05-26",,"81","57","60"
"USC00427516","ST. GEORGE, UT US","2016-05-27",,"80","55","59"
"USC00427516","ST. GEORGE, UT US","2016-05-28",,"85","55","65"
"USC00427516","ST. GEORGE, UT US","2016-05-29",,"89","61","71"
"USC00427516","ST. GEORGE, UT US","2016-05-30",,"92","63","69"
"USC00427516","ST. GEORGE, UT US","2016-05-31",,"89","60","67"
"USC00427516","ST. GEORGE, UT US","2016-06-01",,"95","61","69"
"USC00427516","ST. GEORGE, UT US","2016-06-02",,"98","60","63"
"USC00427516","ST. GEORGE, UT US","2016-06-03",,"102","62","68"
"USC00427516","ST. GEORGE, UT US","2016-06-04",,"104","68","74"
"USC00427516","ST. GEORGE, UT US","2016-06-05",,"105","69","73"
"USC00427516","ST. GEORGE, UT US","2016-06-06",,"107","66","80"
"USC00427516","ST. GEORGE, UT US","2016-06-07",,"103","65","71"
"USC00427516","ST. GEORGE, UT US","2016-06-08",,"102","71","78"
"USC00427516","ST. GEORGE, UT US","2016-06-09",,"105","71","77"
"USC00427516","ST. GEORGE, UT US","2016-06-10",,"101","66","74"
"USC00427516","ST. GEORGE, UT US","2016-06-11",,"98","65","68"
"USC00427516","ST. GEORGE, UT US","2016-06-12",,"89","65","71"
"USC00427516","ST. GEORGE, UT US","2016-06-13",,"93","63","67"
"USC00427516","ST. GEORGE, UT US","2016-06-14",,"90","61","68"
"USC00427516","ST. GEORGE, UT US","2016-06-15",,"94","68","74"
"USC00427516","ST. GEORGE, UT US","2016-06-16",,"93","66","72"
"USC00427516","ST. GEORGE, UT US","2016-06-17",,"92","63","68"
"USC00427516","ST. GEORGE, UT US","2016-06-18",,"97","63","67"
"USC00427516","ST. GEORGE, UT US","2016-06-19",,"100","67","80"
"USC00427516","ST. GEORGE, UT US","2016-06-20",,"107","71","79"
"USC00427516","ST. GEORGE, UT US","2016-06-21",,"109","72","76"
"USC00427516","ST. GEORGE, UT US","2016-06-22",,"109","75","80"
"USC00427516","ST. GEORGE, UT US","2016-06-23",,"107","72","80"
"USC00427516","ST. GEORGE, UT US","2016-06-24",,"105","71","78"
"USC00427516","ST. GEORGE, UT US","2016-06-25",,"104","74","79"
"USC00427516","ST. GEORGE, UT US","2016-06-26",,"104","68","69"
"USC00427516","ST. GEORGE, UT US","2016-06-27",,"108","69","78"
"USC00427516","ST. GEORGE, UT US","2016-06-28",,"110","78","83"
"USC00427516","ST. GEORGE, UT US","2016-06-29",,"103","75","81"
"USC00427516","ST. GEORGE, UT US","2016-06-30",,"105","71","80"
"USC00427516","ST. GEORGE, UT US","2016-07-01",,"105","70","71"
"USC00427516","ST. GEORGE, UT US","2016-07-02",,,,
"USC00427516","ST. GEORGE, UT US","2016-07-03",,"105","68","72"
"USC00427516","ST. GEORGE, UT US","2016-07-04",,"98","71","73"
"USC00427516","ST. GEORGE, UT US","2016-07-05",,,,
"USC00427516","ST. GEORGE, UT US","2016-07-06",,"102","65","70"
"USC00427516","ST. GEORGE, UT US","2016-07-07",,"99","67","71"
"USC00427516","ST. GEORGE, UT US","2016-07-08",,"100","67","73"
"USC00427516","ST. GEORGE, UT US","2016-07-09",,"103","69","77"
"USC00427516","ST. GEORGE, UT US","2016-07-10",,"101","76","78"
"USC00427516","ST. GEORGE, UT US","2016-07-11",,"98","72","73"
"USC00427516","ST. GEORGE, UT US","2016-07-12",,"99","66","72"
"USC00427516","ST. GEORGE, UT US","2016-07-13",,"101","66","70"
"USC00427516","ST. GEORGE, UT US","2016-07-14",,"103","67","72"
"USC00427516","ST. GEORGE, UT US","2016-07-15",,"106","68","70"
"USC00427516","ST. GEORGE, UT US","2016-07-16",,"106","69","79"
"USC00427516","ST. GEORGE, UT US","2016-07-17",,"102","73","84"
"USC00427516","ST. GEORGE, UT US","2016-07-18",,"102","81","85"
"USC00427516","ST. GEORGE, UT US","2016-07-19",,"102","76","82"
"USC00427516","ST. GEORGE, UT US","2016-07-20",,"103","81","84"
"USC00427516","ST. GEORGE, UT US","2016-07-21",,"105","75","77"
"USC00427516","ST. GEORGE, UT US","2016-07-22",,"106","75","80"
"USC00427516","ST. GEORGE, UT US","2016-07-23",,"108","76","83"
"USC00427516","ST. GEORGE, UT US","2016-07-24",,"108","76","82"
"USC00427516","ST. GEORGE, UT US","2016-07-25",,"107","77","80"
"USC00427516","ST. GEORGE, UT US","2016-07-26",,"106","78","81"
"USC00427516","ST. GEORGE, UT US","2016-07-27",,"108","75","83"
"USC00427516","ST. GEORGE, UT US","2016-07-28",,"112","80","81"
"USC00427516","ST. GEORGE, UT US","2016-07-29",,"113","76","79"
"USC00427516","ST. GEORGE, UT US","2016-07-30",,"108","79","83"
